2025-06-04 09:33:46
Parameters:
init_smi: CC
program_name: cc
output_path: .\case3\results
pocket_file: .\case3\imatinib_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 8000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
559,0.706,0.493,4.464,CC(=N)C(C)CO
560,0.628,0.289,4.445,C=NCCON
561,0.905,0.483,4.192,CC(C)CO
562,0.628,0.289,4.445,C=NCCON
563,0.628,0.289,4.445,C=NCCON
564,0.639,0.369,4.454,CN=C=CC(=O)O
565,0.639,0.369,4.454,CN=C=CC(=O)O
566,0.639,0.369,4.454,CN=C=CC(=O)O
567,0.584,0.412,4.227,N=C=CCO
568,0.631,0.485,4.506,COCC=C=N
569,0.902,0.513,4.121,CCCCO
570,0.65,0.304,4.823,C#CC(=O)ON
571,0.902,0.513,4.121,CCCCO
572,0.902,0.513,4.121,CCCCO
573,0.902,0.513,4.121,CCCCO
574,0.817,0.392,5.011,CC(=O)ON
575,0.902,0.513,4.121,CCCCO
576,0.656,0.377,4.76,C=C(CN)ONC
577,0.71,0.505,4.597,CCC(C)ON
578,0.71,0.505,4.597,CCC(C)ON
579,0.71,0.505,4.597,CCC(C)ON
580,0.815,0.537,4.184,CCCC(C)O
581,0.706,0.305,4.775,N=NOCCCN
582,0.706,0.305,4.775,N=NOCCCN
583,0.706,0.305,4.775,N=NOCCCN
584,0.871,0.534,4.15,CC(C)CCO
585,0.871,0.534,4.15,CC(C)CCO
586,0.89,0.424,4.219,O=C(O)CO
587,0.761,0.378,5.052,NCC(=O)ON
588,0.763,0.381,4.714,NOC(=O)CO
589,0.817,0.392,5.011,CC(=O)ON
590,0.88,0.494,4.091,COCC(C)C
591,0.88,0.494,4.091,COCC(C)C
592,0.88,0.494,4.091,COCC(C)C
593,0.835,0.526,4.31,CCC(C)COC
594,0.581,0.326,4.717,CC(C=N)C(N)O
595,0.75,0.512,4.421,COCC(C)C#N
596,0.761,0.373,5.247,C=C(C)C(=O)ON
597,0.635,0.399,4.614,C=CC(C=O)CO
598,0.682,0.479,5.013,CC(CCN)ON
599,0.795,0.441,4.301,CC(C)C(N)O
600,0.795,0.441,4.301,CC(C)C(N)O
601,0.795,0.441,4.301,CC(C)C(N)O
602,0.905,0.483,4.192,CC(C)CO
603,0.905,0.483,4.192,CC(C)CO
604,0.905,0.483,4.192,CC(C)CO
605,0.719,0.492,4.328,CC(C#N)CO
606,0.88,0.494,4.091,COCC(C)C
607,0.746,0.31,4.124,C=C(C)COO
608,0.902,0.513,4.121,CCCCO
609,0.815,0.537,4.184,CCCC(C)O
610,0.703,0.352,5.048,CCCC(O)NO
611,0.657,0.527,4.534,COCC(C)C=N
612,0.892,0.512,4.17,CCCCN
613,0.892,0.512,4.17,CCCCN
614,0.892,0.512,4.17,CCCCN
615,0.825,0.561,4.28,COCCC(C)O
616,0.825,0.561,4.28,COCCC(C)O
617,0.819,0.512,4.143,CC(O)CC(=O)O
618,0.819,0.512,4.143,CC(O)CC(=O)O
619,0.902,0.513,4.121,CCCCO
620,0.703,0.352,5.048,CCCC(O)NO
621,0.703,0.352,5.048,CCCC(O)NO
622,0.656,0.33,4.549,CC(=N)CC(N)O
623,0.902,0.513,4.121,CCCCO
624,0.815,0.537,4.184,CCCC(C)O
625,0.902,0.513,4.121,CCCCO
626,0.842,0.407,4.396,CCCCON
627,0.727,0.519,4.71,COC(N)C(C)C
628,0.902,0.513,4.121,CCCCO
629,0.871,0.534,4.15,CC(C)CCO
630,0.871,0.534,4.15,CC(C)CCO
631,0.871,0.534,4.15,CC(C)CCO
632,0.871,0.534,4.15,CC(C)CCO
633,0.902,0.513,4.121,CCCCO
634,0.902,0.513,4.121,CCCCO
635,0.871,0.534,4.15,CC(C)CCO
636,0.833,0.541,4.502,CC(C)C(=O)CO
637,0.833,0.541,4.502,CC(C)C(=O)CO
638,0.77,0.421,4.228,CCC#CCO
639,0.894,0.567,4.286,CC(C)CC(=O)O
640,0.871,0.534,4.15,CC(C)CCO
641,0.871,0.534,4.15,CC(C)CCO
642,0.871,0.534,4.15,CC(C)CCO
643,0.89,0.424,4.219,O=C(O)CO
644,0.871,0.534,4.15,CC(C)CCO
645,0.894,0.567,4.286,CC(C)CC(=O)O
646,0.894,0.567,4.286,CC(C)CC(=O)O
647,0.943,0.43,4.19,CC(=O)O
648,0.891,0.407,3.994,CCO
649,0.89,0.424,4.219,O=C(O)CO
650,0.88,0.494,4.091,COCC(C)C
651,0.736,0.384,4.544,CCOOO
652,0.767,0.362,4.029,C#CCC
653,0.736,0.384,4.544,CCOOO
654,0.793,0.429,4.29,CCON
655,0.89,0.424,4.219,O=C(O)CO
656,0.89,0.424,4.219,O=C(O)CO
657,0.89,0.424,4.219,O=C(O)CO
658,0.871,0.534,4.15,CC(C)CCO
659,0.89,0.424,4.219,O=C(O)CO
660,0.826,0.496,4.295,CC(C)CC(O)O
661,0.871,0.534,4.15,CC(C)CCO
662,0.871,0.534,4.15,CC(C)CCO
663,0.902,0.513,4.121,CCCCO
664,0.871,0.534,4.15,CC(C)CCO
665,0.943,0.43,4.19,CC(=O)O
666,0.871,0.534,4.15,CC(C)CCO
667,0.88,0.494,4.091,COCC(C)C
668,0.943,0.43,4.19,CC(=O)O
669,0.902,0.513,4.121,CCCCO
670,0.871,0.534,4.15,CC(C)CCO
671,0.871,0.534,4.15,CC(C)CCO
672,0.893,0.464,4.048,CCCO
673,0.893,0.464,4.048,CCCO
674,0.893,0.464,4.048,CCCO
675,0.893,0.464,4.048,CCCO
676,0.805,0.556,4.52,COCC(C)CO
677,0.871,0.534,4.15,CC(C)CCO
678,0.793,0.429,4.29,CCON
679,0.89,0.424,4.219,O=C(O)CO
680,0.808,0.572,4.52,C=C(N)CCCC
681,0.922,0.469,4.279,CCCCC
682,0.631,0.399,4.446,N=CCCC=CN
683,0.886,0.411,3.767,C1CCOC1
684,0.886,0.411,3.767,C1CCOC1
685,0.893,0.464,4.048,CCCO
686,0.902,0.513,4.121,CCCCO
687,0.886,0.411,3.767,C1CCOC1
688,0.902,0.513,4.121,CCCCO
689,0.733,0.465,4.01,CCC=CO
690,0.746,0.496,4.154,C=CCC(C)O
691,0.775,0.515,4.674,CC(C)C(N)CO
692,0.733,0.465,4.01,CCC=CO
693,0.902,0.513,4.121,CCCCO
694,0.902,0.513,4.121,CCCCO
695,0.746,0.496,4.154,C=CCC(C)O
696,0.892,0.512,4.17,CCCCN
697,0.746,0.496,4.154,C=CCC(C)O
698,0.815,0.537,4.184,CCCC(C)O
699,0.797,0.472,4.105,C=CCCO
700,0.877,0.475,4.124,C=C(C)C(=O)O
701,0.801,0.363,4.431,CC(N)O
702,0.902,0.513,4.121,CCCCO
703,0.902,0.513,4.121,CCCCO
704,0.943,0.43,4.19,CC(=O)O
705,0.943,0.43,4.19,CC(=O)O
706,0.943,0.43,4.19,CC(=O)O
707,0.902,0.513,4.121,CCCCO
708,0.902,0.513,4.121,CCCCO
709,0.893,0.464,4.048,CCCO
710,0.861,0.458,4.301,CC(=O)CO
711,0.563,0.18,4.732,C#CC(=N)ON
712,0.799,0.391,4.241,CCCOO
713,0.652,0.373,4.969,CC=C(CN)ON
714,0.902,0.513,4.121,CCCCO
715,0.902,0.513,4.121,CCCCO
716,0.902,0.513,4.121,CCCCO
717,0.902,0.513,4.121,CCCCO
718,0.902,0.513,4.121,CCCCO
719,0.893,0.464,4.048,CCCO
720,0.893,0.464,4.048,CCCO
721,0.893,0.464,4.048,CCCO
722,0.893,0.464,4.048,CCCO
723,0.785,0.491,4.087,CC(O)CCO
724,0.797,0.472,4.105,C=CCCO
725,0.902,0.513,4.121,CCCCO
726,0.893,0.464,4.048,CCCO
727,0.726,0.481,4.004,CC(O)CC=O
728,0.726,0.481,4.004,CC(O)CC=O
729,0.72,0.488,4.303,CCC(C=O)OC
730,0.677,0.321,4.595,CCC(C=O)OO
731,0.902,0.513,4.121,CCCCO
732,0.902,0.513,4.121,CCCCO
733,0.893,0.464,4.048,CCCO
734,0.902,0.513,4.121,CCCCO
735,0.893,0.464,4.048,CCCO
736,0.902,0.513,4.121,CCCCO
737,0.892,0.512,4.17,CCCCN
738,0.893,0.464,4.048,CCCO
739,0.902,0.513,4.121,CCCCO
740,0.902,0.513,4.121,CCCCO
741,0.838,0.4,4.239,C=CCCCO
742,0.902,0.513,4.121,CCCCO
743,0.737,0.408,4.422,CCC(C)OO
744,0.838,0.4,4.239,C=CCCCO
745,0.842,0.487,3.965,CCC(C)O
746,0.737,0.408,4.422,CCC(C)OO
747,0.842,0.487,3.965,CCC(C)O
748,0.737,0.408,4.422,CCC(C)OO
749,0.737,0.408,4.422,CCC(C)OO
750,0.893,0.464,4.048,CCCO
751,0.893,0.464,4.048,CCCO
752,0.893,0.464,4.048,CCCO
753,0.902,0.513,4.121,CCCCO
754,0.892,0.512,4.17,CCCCN
755,0.848,0.329,4.314,O=CC(=O)O
756,0.893,0.464,4.048,CCCO
757,0.797,0.496,4.133,C=C(C)CCO
758,0.893,0.464,4.048,CCCO
759,0.893,0.464,4.048,CCCO
760,0.817,0.392,5.011,CC(=O)ON
761,0.736,0.38,4.498,N=CCCCO
762,0.736,0.38,4.498,N=CCCCO
763,0.736,0.38,4.498,N=CCCCO
764,0.871,0.534,4.15,CC(C)CCO
765,0.946,0.474,4.203,CCCCOC
766,0.946,0.474,4.203,CCCCOC
767,0.946,0.474,4.203,CCCCOC
768,0.946,0.474,4.203,CCCCOC
769,0.902,0.513,4.121,CCCCO
770,0.946,0.474,4.203,CCCCOC
771,0.795,0.496,4.457,CCC(C)OC
772,0.946,0.474,4.203,CCCCOC
773,0.946,0.474,4.203,CCCCOC
774,0.902,0.513,4.121,CCCCO
775,0.782,0.417,4.452,COCCCC=N
776,0.902,0.513,4.121,CCCCO
777,0.782,0.417,4.452,COCCCC=N
778,0.902,0.513,4.121,CCCCO
779,0.902,0.513,4.121,CCCCO
780,0.783,0.381,4.247,N#CCO
781,0.893,0.464,4.048,CCCO
782,0.902,0.513,4.121,CCCCO
783,0.946,0.474,4.203,CCCCOC
784,0.946,0.474,4.203,CCCCOC
785,0.702,0.405,4.96,CC(N)C(N)CO
786,0.946,0.474,4.203,CCCCOC
787,0.825,0.561,4.28,COCCC(C)O
788,0.825,0.561,4.28,COCCC(C)O
789,0.815,0.528,4.449,CCCC(C)OC
790,0.797,0.496,4.133,C=C(C)CCO
791,0.797,0.496,4.133,C=C(C)CCO
792,0.811,0.534,4.406,CCC(C)CO
793,0.893,0.464,4.048,CCCO
794,0.893,0.464,4.048,CCCO
795,0.71,0.505,4.597,CCC(C)ON
796,0.71,0.505,4.597,CCC(C)ON
797,0.791,0.379,4.233,C#CCCCO
798,0.79,0.505,4.656,CC(=O)CCON
799,0.811,0.534,4.406,CCC(C)CO
800,0.946,0.474,4.203,CCCCOC
801,0.811,0.534,4.406,CCC(C)CO
802,0.765,0.448,4.026,CC=CCO
803,0.791,0.379,4.233,C#CCCCO
804,0.946,0.474,4.203,CCCCOC
805,0.946,0.474,4.203,CCCCOC
806,0.815,0.537,4.184,CCCC(C)O
807,0.817,0.392,5.011,CC(=O)ON
808,0.842,0.487,3.965,CCC(C)O
809,0.902,0.513,4.121,CCCCO
810,0.799,0.508,4.202,C=C(O)CCC
811,0.811,0.534,4.406,CCC(C)CO
812,0.946,0.474,4.203,CCCCOC
813,0.871,0.534,4.15,CC(C)CCO
814,0.946,0.474,4.203,CCCCOC
815,0.946,0.474,4.203,CCCCOC
816,0.946,0.474,4.203,CCCCOC
817,0.946,0.474,4.203,CCCCOC
818,0.811,0.534,4.406,CCC(C)CO
819,0.946,0.474,4.203,CCCCOC
820,0.946,0.474,4.203,CCCCOC
821,0.687,0.444,4.281,N=CCCO
822,0.817,0.392,5.011,CC(=O)ON
823,0.644,0.423,4.539,CCC(C)OC=N
824,0.88,0.494,4.091,COCC(C)C
825,0.946,0.474,4.203,CCCCOC
826,0.946,0.474,4.203,CCCCOC
827,0.811,0.534,4.406,CCC(C)CO
828,0.946,0.474,4.203,CCCCOC
829,0.902,0.513,4.121,CCCCO
830,0.902,0.513,4.121,CCCCO
831,0.946,0.474,4.203,CCCCOC
832,0.946,0.474,4.203,CCCCOC
833,0.946,0.474,4.203,CCCCOC
834,0.946,0.474,4.203,CCCCOC
835,0.902,0.513,4.121,CCCCO
836,0.946,0.474,4.203,CCCCOC
837,0.894,0.567,4.286,CC(C)CC(=O)O
838,0.946,0.474,4.203,CCCCOC
839,0.815,0.537,4.184,CCCC(C)O
840,0.946,0.474,4.203,CCCCOC
841,0.8,0.448,4.268,C=C(C)CN
842,0.946,0.474,4.203,CCCCOC
843,0.946,0.474,4.203,CCCCOC
844,0.946,0.474,4.203,CCCCOC
845,0.946,0.474,4.203,CCCCOC
846,0.946,0.474,4.203,CCCCOC
847,0.946,0.474,4.203,CCCCOC
848,0.902,0.513,4.121,CCCCO
849,0.946,0.474,4.203,CCCCOC
850,0.946,0.474,4.203,CCCCOC
851,0.946,0.474,4.203,CCCCOC
852,0.946,0.474,4.203,CCCCOC
853,0.902,0.513,4.121,CCCCO
854,0.946,0.474,4.203,CCCCOC
855,0.946,0.474,4.203,CCCCOC
856,0.946,0.474,4.203,CCCCOC
857,0.946,0.474,4.203,CCCCOC
858,0.943,0.43,4.19,CC(=O)O
859,0.902,0.513,4.121,CCCCO
860,0.902,0.513,4.121,CCCCO
861,0.946,0.474,4.203,CCCCOC
862,0.902,0.513,4.121,CCCCO
863,0.902,0.513,4.121,CCCCO
864,0.946,0.474,4.203,CCCCOC
865,0.946,0.474,4.203,CCCCOC
866,0.892,0.512,4.17,CCCCN
867,0.946,0.474,4.203,CCCCOC
868,0.946,0.474,4.203,CCCCOC
869,0.946,0.474,4.203,CCCCOC
870,0.946,0.474,4.203,CCCCOC
871,0.943,0.43,4.19,CC(=O)O
872,0.946,0.474,4.203,CCCCOC
873,0.946,0.474,4.203,CCCCOC
874,0.946,0.474,4.203,CCCCOC
875,0.946,0.474,4.203,CCCCOC
876,0.946,0.474,4.203,CCCCOC
877,0.946,0.474,4.203,CCCCOC
878,0.946,0.474,4.203,CCCCOC
879,0.946,0.474,4.203,CCCCOC
880,0.774,0.33,4.074,CN=C(C)O
881,0.946,0.474,4.203,CCCCOC
882,0.946,0.474,4.203,CCCCOC
883,0.946,0.474,4.203,CCCCOC
884,0.946,0.474,4.203,CCCCOC
885,0.946,0.474,4.203,CCCCOC
886,0.815,0.528,4.449,CCCC(C)OC
887,0.946,0.474,4.203,CCCCOC
888,0.902,0.513,4.121,CCCCO
889,0.946,0.474,4.203,CCCCOC
890,0.676,0.306,4.354,CN=C(O)CC=O
891,0.946,0.474,4.203,CCCCOC
892,0.946,0.474,4.203,CCCCOC
893,0.708,0.389,4.268,C=C=C(C)C(=O)O
894,0.649,0.299,4.756,CC(C=O)C(=N)O
895,0.74,0.448,3.982,C=CC(C)O
896,0.902,0.513,4.121,CCCCO
897,0.892,0.512,4.17,CCCCN
898,0.946,0.474,4.203,CCCCOC
899,0.946,0.474,4.203,CCCCOC
900,0.946,0.474,4.203,CCCCOC
901,0.892,0.512,4.17,CCCCN
902,0.902,0.513,4.121,CCCCO
903,0.902,0.513,4.121,CCCCO
904,0.622,0.338,4.32,CCC#CON
905,0.808,0.448,4.207,C=C(C)CO
906,0.902,0.513,4.121,CCCCO
907,0.808,0.448,4.207,C=C(C)CO
908,0.902,0.513,4.121,CCCCO
909,0.774,0.451,4.154,O=CCCO
910,0.774,0.451,4.154,O=CCCO
911,0.893,0.464,4.048,CCCO
912,0.833,0.541,4.502,CC(C)C(=O)CO
913,0.946,0.474,4.203,CCCCOC
914,0.893,0.464,4.048,CCCO
915,0.699,0.489,4.42,C=CC(=C)CO
916,0.946,0.474,4.203,CCCCOC
917,0.762,0.47,4.369,CCCC(N)O
918,0.946,0.474,4.203,CCCCOC
919,0.752,0.534,4.539,CCCC(N)OC
920,0.946,0.474,4.203,CCCCOC
921,0.877,0.475,4.124,C=C(C)C(=O)O
922,0.943,0.43,4.19,CC(=O)O
923,0.657,0.416,4.066,CCC#CO
924,0.946,0.474,4.203,CCCCOC
925,0.933,0.431,4.04,CCCC
926,0.933,0.431,4.04,CCCC
927,0.871,0.534,4.15,CC(C)CCO
928,0.933,0.431,4.04,CCCC
929,0.902,0.513,4.121,CCCCO
930,0.946,0.474,4.203,CCCCOC
931,0.902,0.513,4.121,CCCCO
932,0.893,0.464,4.048,CCCO
933,0.774,0.451,4.154,O=CCCO
934,0.902,0.513,4.121,CCCCO
935,0.774,0.451,4.154,O=CCCO
936,0.811,0.534,4.406,CCC(C)CO
937,0.815,0.537,4.184,CCCC(C)O
938,0.746,0.408,4.4,NCCON
939,0.679,0.285,4.041,N=C(O)CC=O
940,0.774,0.451,4.154,O=CCCO
941,0.808,0.429,3.973,CC=C(C)O
942,0.902,0.513,4.121,CCCCO
943,0.815,0.537,4.184,CCCC(C)O
944,0.917,0.543,4.213,CCCC(=O)O
945,0.946,0.474,4.203,CCCCOC
946,0.902,0.513,4.121,CCCCO
947,0.902,0.513,4.121,CCCCO
948,0.902,0.513,4.121,CCCCO
949,0.902,0.513,4.121,CCCCO
950,0.871,0.534,4.15,CC(C)CCO
951,0.871,0.534,4.15,CC(C)CCO
952,0.902,0.513,4.121,CCCCO
953,0.82,0.514,4.526,CCC(=O)CO
954,0.754,0.471,4.209,CC(=N)CCO
955,0.778,0.488,4.405,CCC(N)CO
956,0.902,0.513,4.121,CCCCO
957,0.946,0.474,4.203,CCCCOC
958,0.902,0.513,4.121,CCCCO
959,0.943,0.43,4.19,CC(=O)O
960,0.754,0.471,4.209,CC(=N)CCO
961,0.937,0.513,4.247,CCCCCO
962,0.811,0.534,4.406,CCC(C)CO
963,0.871,0.534,4.15,CC(C)CCO
964,0.754,0.471,4.209,CC(=N)CCO
965,0.754,0.471,4.209,CC(=N)CCO
966,0.754,0.471,4.209,CC(=N)CCO
967,0.754,0.471,4.209,CC(=N)CCO
968,0.832,0.472,4.213,CCCC(O)O
969,0.76,0.496,4.346,C=C(CC)CO
970,0.76,0.496,4.346,C=C(CC)CO
971,0.76,0.496,4.346,C=C(CC)CO
972,0.76,0.496,4.346,C=C(CC)CO
973,0.902,0.513,4.121,CCCCO
974,0.946,0.474,4.203,CCCCOC
975,0.797,0.496,4.133,C=C(C)CCO
976,0.797,0.496,4.133,C=C(C)CCO
977,0.752,0.534,4.539,CCCC(N)OC
978,0.902,0.513,4.121,CCCCO
979,0.902,0.513,4.121,CCCCO
980,0.946,0.474,4.203,CCCCOC
981,0.946,0.474,4.203,CCCCOC
982,0.946,0.474,4.203,CCCCOC
983,0.778,0.488,4.405,CCC(N)CO
984,0.752,0.534,4.539,CCCC(N)OC
985,0.76,0.496,4.346,C=C(CC)CO
986,0.825,0.561,4.28,COCCC(C)O
987,0.833,0.541,4.502,CC(C)C(=O)CO
988,0.754,0.471,4.209,CC(=N)CCO
989,0.811,0.534,4.406,CCC(C)CO
990,0.811,0.534,4.406,CCC(C)CO
991,0.83,0.436,4.266,C=CCCC
992,0.811,0.534,4.406,CCC(C)CO
993,0.815,0.537,4.184,CCCC(C)O
994,0.842,0.487,3.965,CCC(C)O
995,0.828,0.378,4.389,C#CCCCOC
996,0.804,0.521,4.317,CC(C)(N)CCO
997,0.772,0.428,4.078,CC1CCOC1
998,0.83,0.436,4.266,C=CCCC
999,0.83,0.436,4.266,C=CCCC
1000,0.694,0.401,4.733,CCNOCC(C)O
1001,0.943,0.43,4.19,CC(=O)O
1002,0.943,0.43,4.19,CC(=O)O
1003,0.943,0.43,4.19,CC(=O)O
1004,0.688,0.469,5.316,CC(C#N)C(=O)ON
1005,0.838,0.4,4.239,C=CCCCO
1006,0.943,0.43,4.19,CC(=O)O
1007,0.928,0.491,4.157,CCC(=O)O
1008,0.617,0.326,4.778,C=C(C=NC)ONC
1009,0.6,0.343,4.426,N=CCON
1010,0.593,0.46,4.316,C=C1CCNO1
1011,0.673,0.189,4.343,C#COC(=O)C=O
1012,0.687,0.333,4.501,C#CC(=O)CO
1013,0.771,0.38,3.905,O=CO
1014,0.641,0.204,4.885,CONOCC(=N)O
1015,0.664,0.288,5.475,N#CC(=O)CON=O
1016,0.507,0.296,4.715,C=CC#CON=N
1017,0.739,0.348,4.349,CNOCCN
1018,0.883,0.421,4.438,NCC(=O)O
1019,0.524,0.286,4.422,CC#CON=N
1020,0.757,0.388,4.801,CCCONO
1021,0.943,0.43,4.19,CC(=O)O
1022,0.686,0.366,4.137,CC(=N)CON
1023,0.65,0.304,4.823,C#CC(=O)ON
1024,0.801,0.363,4.431,CC(N)O
1025,0.66,0.185,4.83,CC(=NO)ON
1026,0.761,0.378,5.052,NCC(=O)ON
1027,0.917,0.543,4.213,CCCC(=O)O
1028,0.698,0.347,4.309,C=NOCC
1029,0.662,0.35,4.829,C=C(CO)ON
1030,0.713,0.245,5.797,CC(O)=C(N)C(=O)ON
1031,0.627,0.238,4.74,CC#CCON=N
1032,0.757,0.388,4.801,CCCONO
1033,0.677,0.463,4.607,Nc1c[nH]oc1=O
1034,0.893,0.464,4.048,CCCO
1035,0.832,0.489,4.488,N#CCCCO
1036,0.781,0.431,4.283,C=C(O)CO
1037,0.572,0.393,4.22,O=C1ON=CC1O
1038,0.763,0.398,5.698,CC(C)C(=O)ON=O
1039,0.795,0.453,4.847,CCC(=O)ON
1040,0.669,0.33,5.322,C=C(NC)C(=O)ON=O
1041,0.608,0.295,4.879,CC(N)C(N)ON
1042,0.763,0.398,5.698,CC(C)C(=O)ON=O
1043,0.607,0.452,5.172,C#Cn1nc(O)c(=O)o1
1044,0.792,0.479,4.336,CCCON
1045,0.943,0.43,4.19,CC(=O)O
1046,0.709,0.273,4.726,CNOC(=O)C=O
1047,0.736,0.258,4.616,CC(=O)OC(=N)O
1048,0.64,0.368,4.447,NOCC=CO
1049,0.792,0.479,4.336,CCCON
1050,0.647,0.175,4.736,N=C(CO)OO
1051,0.943,0.43,4.19,CC(=O)O
1052,0.771,0.38,3.905,O=CO
1053,0.863,0.475,4.25,NCCC(=O)O
1054,0.682,0.397,4.713,N#CC(O)CO
1055,0.616,0.399,4.955,O=C1CON(O)N1
1056,0.943,0.43,4.19,CC(=O)O
1057,0.806,0.454,4.481,CC(C)ON
1058,0.857,0.406,4.27,NCCO
1059,0.792,0.479,4.336,CCCON
1060,0.792,0.479,4.336,CCCON
1061,0.817,0.392,5.011,CC(=O)ON
1062,0.792,0.479,4.336,CCCON
1063,0.795,0.453,4.847,CCC(=O)ON
1064,0.799,0.508,4.202,C=C(O)CCC
1065,0.792,0.479,4.336,CCCON
1066,0.797,0.472,4.105,C=CCCO
1067,0.906,0.446,4.17,CC(=O)C(=O)O
1068,0.943,0.43,4.19,CC(=O)O
1069,0.603,0.374,5.14,CC(C=O)ONO
1070,0.687,0.341,4.141,NOCC=O
1071,0.877,0.475,4.124,C=C(C)C(=O)O
1072,0.563,0.246,4.917,N#CC#CONN
1073,0.793,0.429,4.29,CCON
1074,0.906,0.446,4.17,CC(=O)C(=O)O
1075,0.917,0.543,4.213,CCCC(=O)O
1076,0.739,0.375,4.035,C#CCO
1077,0.884,0.365,4.213,CC(O)O
1078,0.604,0.205,4.511,NN=CC(=O)ONC=CO
1079,0.662,0.35,4.829,C=C(CO)ON
1080,0.943,0.43,4.19,CC(=O)O
1081,0.662,0.299,5.486,C=C=NOC(=O)NC
1082,0.687,0.399,4.49,C=C(CC)ON
1083,0.917,0.543,4.213,CCCC(=O)O
1084,0.943,0.43,4.19,CC(=O)O
1085,0.917,0.543,4.213,CCCC(=O)O
1086,0.917,0.543,4.213,CCCC(=O)O
1087,0.633,0.24,5.294,NC=CC(=O)ON(N)O
1088,0.943,0.43,4.19,CC(=O)O
1089,0.674,0.255,4.526,N#CCONN
1090,0.943,0.43,4.19,CC(=O)O
1091,0.937,0.513,4.247,CCCCCO
1092,0.848,0.329,4.314,O=CC(=O)O
1093,0.846,0.514,4.078,CC(=O)CCO
1094,0.943,0.43,4.19,CC(=O)O
1095,0.64,0.202,4.392,N=C(CNN)CON
1096,0.72,0.481,4.454,CCC(O)C=O
1097,0.763,0.381,4.714,NOC(=O)CO
1098,0.72,0.481,4.454,CCC(O)C=O
1099,0.917,0.543,4.213,CCCC(=O)O
1100,0.943,0.43,4.19,CC(=O)O
1101,0.943,0.43,4.19,CC(=O)O
1102,0.943,0.43,4.19,CC(=O)O
1103,0.89,0.424,4.219,O=C(O)CO
1104,0.775,0.406,4.898,N#CCCCON
1105,0.943,0.43,4.19,CC(=O)O
1106,0.917,0.543,4.213,CCCC(=O)O
1107,0.917,0.543,4.213,CCCC(=O)O
1108,0.832,0.489,4.488,N#CCCCO
1109,0.877,0.475,4.124,C=C(C)C(=O)O
1110,0.943,0.43,4.19,CC(=O)O
1111,0.793,0.429,4.29,CCON
1112,0.937,0.513,4.247,CCCCCO
1113,0.893,0.464,4.048,CCCO
1114,0.779,0.488,4.227,CC(N)CCO
1115,0.717,0.392,4.389,CC=CCON
1116,0.6,0.299,4.261,C#CON
1117,0.917,0.543,4.213,CCCC(=O)O
1118,0.792,0.479,4.336,CCCON
1119,0.361,0.363,4.452,OC1C#CNO1
1120,0.877,0.475,4.124,C=C(C)C(=O)O
1121,0.583,0.226,5.957,NCC(OO)ON=O
1122,0.917,0.543,4.213,CCCC(=O)O
1123,0.682,0.288,4.264,C=C(C)C=NO
1124,0.917,0.543,4.213,CCCC(=O)O
1125,0.778,0.488,4.405,CCC(N)CO
1126,0.636,0.394,5.382,C=NCC(=O)ONC
1127,0.877,0.475,4.124,C=C(C)C(=O)O
1128,0.636,0.278,4.293,O=NOCO
1129,0.529,0.219,4.465,N=C=NOC=O
1130,0.82,0.514,4.526,CCC(=O)CO
1131,0.906,0.446,4.17,CC(=O)C(=O)O
1132,0.747,0.275,4.276,CC=NOC(C)=O
1133,0.555,0.359,4.371,OC1CCONN1
1134,0.917,0.543,4.213,CCCC(=O)O
1135,0.917,0.543,4.213,CCCC(=O)O
1136,0.943,0.43,4.19,CC(=O)O
1137,0.723,0.341,4.699,CCONN
1138,0.847,0.321,4.281,CCCCOO
1139,0.817,0.392,5.011,CC(=O)ON
1140,0.792,0.479,4.336,CCCON
1141,0.943,0.43,4.19,CC(=O)O
1142,0.792,0.479,4.336,CCCON
1143,0.766,0.329,4.145,C=C(C)C=O
1144,0.917,0.543,4.213,CCCC(=O)O
1145,0.792,0.479,4.336,CCCON
1146,0.943,0.43,4.19,CC(=O)O
1147,0.625,0.495,4.553,OCC1CC=NO1
1148,0.792,0.479,4.336,CCCON
1149,0.763,0.414,5.332,C=C(C)C(=O)ONC
1150,0.893,0.464,4.048,CCCO
1151,0.757,0.474,4.49,C=C(NC)C(=O)O
1152,0.861,0.458,4.301,CC(=O)CO
1153,0.739,0.364,4.484,CC=NOCC
1154,0.628,0.208,4.74,NCONN
1155,0.793,0.429,4.29,CCON
1156,0.917,0.543,4.213,CCCC(=O)O
1157,0.928,0.491,4.157,CCC(=O)O
1158,0.647,0.482,4.539,NCc1n[nH]oc1=O
1159,0.917,0.543,4.213,CCCC(=O)O
1160,0.943,0.43,4.19,CC(=O)O
1161,0.943,0.43,4.19,CC(=O)O
1162,0.792,0.479,4.336,CCCON
1163,0.654,0.238,4.488,C=CCON=N
1164,0.842,0.457,4.309,NCCCO
1165,0.687,0.399,4.49,C=C(CC)ON
1166,0.807,0.444,4.042,CCCC=O
1167,0.68,0.343,4.722,CC(ON)=C(O)CO
1168,0.943,0.43,4.19,CC(=O)O
